player_id,name,age,photo_url,position_group,detailed_position,team_id,team_name,team_logo,league_id,season,appearances,starts,minutes_played,rating,goals,assists,shots,shots_on_target,key_passes,passes_total,dribbles_succ,tackles,interceptions,blocks,duels_won,fouls_drawn,fouls_committed,cards,goals_per90,assists_per90,shots_per90,shots_on_target_per90,goal_contributions_per90,key_passes_per90,successful_dribbles_per90,tackles_per90,interceptions_per90,blocks_per90,defensive_actions_per90,duels_won_per90,fouls_drawn_per90,fouls_committed_per90,cards_per90,shot_accuracy,goal_conversion,key_pass_rate,pass_accuracy,duel_success_rate,dribble_success_rate
2741,M. Ryan,33,https://media.api-sports.io/football/players/2741.png,Midfielder,Goalkeeper,201,AZ Alkmaar,https://media.api-sports.io/football/teams/201.png,88,2023,29,29,2610,7.224137,0,0,0,0,0,940,0,0,0,0,7,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.03,0.0,0.0,0.0,0.0,0.0,70.0,0.0
5962,G. Ávila,24,https://media.api-sports.io/football/players/5962.png,Defender,Defender,194,Ajax,https://media.api-sports.io/football/teams/194.png,88,2023,5,4,354,6.92,0,0,3,1,3,273,0,15,3,1,31,11,6,1,0.0,0.0,0.76,0.25,0.0,0.76,0.0,3.81,0.76,0.25,4.83,7.88,2.8,1.53,0.25,33.33,0.0,1.1,47.0,55.36,0.0
7321,D. Oroz,25,https://media.api-sports.io/football/players/7321.png,Defender,Defender,200,Vitesse,https://media.api-sports.io/football/teams/200.png,88,2023,27,23,1899,6.611111,1,0,12,2,5,976,4,34,30,12,92,9,26,9,0.05,0.0,0.57,0.09,0.05,0.24,0.19,1.61,1.42,0.57,3.6,4.36,0.43,1.23,0.43,16.67,8.33,0.51,0.0,49.73,80.0
7529,G. Trauner,33,https://media.api-sports.io/football/players/7529.png,Defender,Defender,209,Feyenoord,https://media.api-sports.io/football/teams/209.png,88,2023,19,16,1366,7.173684,1,2,11,4,7,1245,3,27,20,2,83,6,5,1,0.07,0.13,0.72,0.26,0.2,0.46,0.2,1.78,1.32,0.13,3.23,5.47,0.4,0.33,0.07,36.36,9.09,0.56,60.0,77.57,75.0
7783,I. Nicolăescu,27,https://media.api-sports.io/football/players/7783.png,Attacker,Attacker,210,Heerenveen,https://media.api-sports.io/football/teams/210.png,88,2023,19,7,697,6.673684,5,0,19,12,2,106,6,3,1,0,29,5,8,1,0.65,0.0,2.45,1.55,0.65,0.26,0.77,0.39,0.13,0.0,0.52,3.74,0.65,1.03,0.13,63.16,26.32,1.89,0.0,29.9,30.0
8740,A. Vellios,33,https://media.api-sports.io/football/players/8740.png,Attacker,Attacker,193,PEC Zwolle,https://media.api-sports.io/football/teams/193.png,88,2023,27,4,716,6.774074,3,2,20,9,7,199,3,2,0,0,70,4,20,4,0.38,0.25,2.51,1.13,0.63,0.88,0.38,0.25,0.0,0.0,0.25,8.8,0.5,2.51,0.5,45.0,15.0,3.52,0.0,41.42,60.0
27,Adán,39,https://media.api-sports.io/football/players/27.png,Midfielder,Goalkeeper,228,Sporting CP,https://media.api-sports.io/football/teams/228.png,94,2023,22,22,1980,6.681818,0,0,0,0,0,517,1,0,0,0,4,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.18,0.09,0.09,0.05,0.0,0.0,0.0,0.0,57.14,100.0
35,Javi Montero,27,https://media.api-sports.io/football/players/35.png,Defender,Defender,240,Arouca,https://media.api-sports.io/football/teams/240.png,94,2023,29,29,2589,6.782758,1,1,5,1,6,1869,3,28,34,20,97,22,46,9,0.03,0.03,0.17,0.03,0.07,0.21,0.1,0.97,1.18,0.7,2.85,3.37,0.76,1.6,0.31,20.0,20.0,0.32,54.0,48.02,75.0
42,Gustavo Assunção,26,https://media.api-sports.io/football/players/42.png,Midfielder,Midfielder,242,Famalicao,https://media.api-sports.io/football/teams/242.png,94,2023,20,15,632,6.644444,0,0,4,1,5,296,5,17,11,2,38,10,16,5,0.0,0.0,0.57,0.14,0.0,0.71,0.71,2.42,1.57,0.28,4.27,5.41,1.42,2.28,0.71,25.0,0.0,1.69,0.0,46.91,45.45
111,Rony Lopes,30,https://media.api-sports.io/football/players/111.png,Attacker,Forward,217,SC Braga,https://media.api-sports.io/football/teams/217.png,94,2023,23,11,403,6.8,2,0,14,8,6,171,3,6,2,1,15,4,5,1,0.45,0.0,3.13,1.79,0.45,1.34,0.67,1.34,0.45,0.22,2.01,3.35,0.89,1.12,0.22,57.14,14.29,3.51,0.0,39.47,25.0
114,Adrien Silva,35,https://media.api-sports.io/football/players/114.png,Midfielder,Midfielder,226,Rio Ave,https://media.api-sports.io/football/teams/226.png,94,2023,10,3,336,6.66,0,0,2,1,5,201,4,13,5,0,32,10,7,2,0.0,0.0,0.54,0.27,0.0,1.34,1.07,3.48,1.34,0.0,4.82,8.57,2.68,1.88,0.54,50.0,0.0,2.49,0.0,53.33,50.0
145,Oriol Busquets,27,https://media.api-sports.io/football/players/145.png,Midfielder,Midfielder,240,Arouca,https://media.api-sports.io/football/teams/240.png,94,2023,18,12,452,6.611764,0,0,2,1,3,296,1,8,2,3,15,4,5,2,0.0,0.0,0.4,0.2,0.0,0.6,0.2,1.59,0.4,0.6,2.59,2.99,0.8,1.0,0.4,50.0,0.0,1.01,0.0,53.57,50.0
155,Abel Ruiz,26,https://media.api-sports.io/football/players/155.png,Attacker,Forward,217,SC Braga,https://media.api-sports.io/football/teams/217.png,94,2023,30,24,1911,6.67,6,2,33,17,25,430,7,8,5,1,41,16,22,6,0.28,0.09,1.55,0.8,0.38,1.18,0.33,0.38,0.24,0.05,0.66,1.93,0.75,1.04,0.28,51.52,18.18,5.81,0.0,26.97,31.82
206,João Mário,33,https://media.api-sports.io/football/players/206.png,Midfielder,Midfielder,211,Benfica,https://media.api-sports.io/football/teams/211.png,94,2023,31,29,2442,7.096774,3,1,31,19,36,1595,24,40,15,0,119,49,41,4,0.11,0.04,1.14,0.7,0.15,1.33,0.88,1.47,0.55,0.0,2.03,4.39,1.81,1.51,0.15,61.29,9.68,2.26,46.0,46.12,39.34
266,Á. Di María,38,https://media.api-sports.io/football/players/266.png,Attacker,Forward,211,Benfica,https://media.api-sports.io/football/teams/211.png,94,2023,28,26,2230,7.810714,9,10,66,37,81,1216,58,20,9,0,110,30,6,4,0.36,0.4,2.66,1.49,0.77,3.27,2.34,0.81,0.36,0.0,1.17,4.44,1.21,0.24,0.16,56.06,13.64,6.66,0.0,43.48,44.62
369,Diogo Costa,26,https://media.api-sports.io/football/players/369.png,Midfielder,Goalkeeper,212,FC Porto,https://media.api-sports.io/football/teams/212.png,94,2023,33,33,2945,7.00909,0,0,0,0,0,1091,1,0,0,0,10,4,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.31,0.12,0.03,0.03,0.0,0.0,0.0,0.0,76.92,100.0
373,Pepe,41,https://media.api-sports.io/football/players/373.png,Defender,Defender,212,FC Porto,https://media.api-sports.io/football/teams/212.png,94,2023,22,22,1885,7.05909,1,1,10,4,12,1601,2,27,19,8,87,20,14,6,0.05,0.05,0.48,0.19,0.1,0.57,0.1,1.29,0.91,0.38,2.58,4.15,0.95,0.67,0.29,40.0,10.0,0.75,65.0,53.37,40.0
380,Otávio,31,https://media.api-sports.io/football/players/380.png,Midfielder,Midfielder,212,FC Porto,https://media.api-sports.io/football/teams/212.png,94,2023,1,1,90,6.9,0,0,1,1,2,51,0,0,0,0,3,2,3,1,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,100.0,0.0,3.92,0.0,21.43,0.0
387,Fernando Andrade,33,https://media.api-sports.io/football/players/387.png,Attacker,Forward,4716,Casa Pia,https://media.api-sports.io/football/teams/4716.png,94,2023,20,11,538,6.51,2,0,9,6,3,110,6,11,0,0,28,5,10,0,0.33,0.0,1.51,1.0,0.33,0.5,1.0,1.84,0.0,0.0,1.84,4.68,0.84,1.67,0.0,66.67,22.22,2.73,0.0,38.89,37.5
391,André Pereira,29,https://media.api-sports.io/football/players/391.png,Attacker,Attacker,226,Rio Ave,https://media.api-sports.io/football/teams/226.png,94,2023,11,7,586,6.718181,1,0,8,3,5,155,4,9,2,0,42,17,26,3,0.15,0.0,1.23,0.46,0.15,0.77,0.61,1.38,0.31,0.0,1.69,6.45,2.61,3.99,0.46,37.5,12.5,3.23,0.0,39.25,23.53
395,Hernâni,34,https://media.api-sports.io/football/players/395.png,Midfielder,Midfielder,226,Rio Ave,https://media.api-sports.io/football/teams/226.png,94,2023,12,7,340,6.733333,0,1,7,1,12,50,4,0,1,1,10,5,2,0,0.0,0.26,1.85,0.26,0.26,3.18,1.06,0.0,0.26,0.26,0.53,2.65,1.32,0.53,0.0,14.29,0.0,24.0,0.0,37.04,50.0
527,Bruno Varela,31,https://media.api-sports.io/football/players/527.png,Midfielder,Goalkeeper,224,Vitória SC,https://media.api-sports.io/football/teams/224.png,94,2023,27,27,2385,7.044444,0,0,0,0,1,706,1,0,0,0,17,8,0,3,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.64,0.3,0.0,0.11,0.0,0.0,0.14,0.0,94.44,100.0
552,David Neres,29,https://media.api-sports.io/football/players/552.png,Attacker,Forward,211,Benfica,https://media.api-sports.io/football/teams/211.png,94,2023,24,20,1162,7.165217,5,7,24,13,33,572,33,11,5,2,58,12,13,1,0.39,0.54,1.86,1.01,0.93,2.56,2.56,0.85,0.39,0.15,1.39,4.49,0.93,1.01,0.08,54.17,20.83,5.77,0.0,42.34,50.0
557,O. Vlachodimos,32,https://media.api-sports.io/football/players/557.png,Midfielder,Goalkeeper,211,Benfica,https://media.api-sports.io/football/teams/211.png,94,2023,1,1,90,6.2,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558,I. Zlobin,29,https://media.api-sports.io/football/players/558.png,Midfielder,Goalkeeper,242,Famalicao,https://media.api-sports.io/football/teams/242.png,94,2023,1,1,90,6.2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572,Pizzi,36,https://media.api-sports.io/football/players/572.png,Midfielder,Midfielder,230,Estoril,https://media.api-sports.io/football/teams/230.png,94,2023,34,24,994,6.788888,1,3,12,6,24,599,6,6,3,0,30,13,7,1,0.09,0.27,1.09,0.54,0.36,2.17,0.54,0.54,0.27,0.0,0.81,2.72,1.18,0.63,0.09,50.0,8.33,4.01,0.0,38.96,33.33
573,Rafa,33,https://media.api-sports.io/football/players/573.png,Attacker,Forward,211,Benfica,https://media.api-sports.io/football/teams/211.png,94,2023,30,30,2488,7.586666,14,12,59,34,64,983,49,23,7,0,144,60,22,3,0.51,0.43,2.13,1.23,0.94,2.32,1.77,0.83,0.25,0.0,1.09,5.21,2.17,0.8,0.11,57.63,23.73,6.51,0.0,49.66,49.0
575,Florentino,26,https://media.api-sports.io/football/players/575.png,Midfielder,Midfielder,211,Benfica,https://media.api-sports.io/football/teams/211.png,94,2023,30,25,1707,7.053333,0,0,8,2,12,1372,7,75,53,5,121,14,32,8,0.0,0.0,0.42,0.11,0.0,0.63,0.37,3.95,2.79,0.26,7.01,6.38,0.74,1.69,0.42,25.0,0.0,0.87,40.0,52.16,70.0
624,N. Otamendi,38,https://media.api-sports.io/football/players/624.png,Defender,Defender,211,Benfica,https://media.api-sports.io/football/teams/211.png,94,2023,31,31,2754,7.258064,2,1,26,10,13,1875,7,50,53,14,147,18,19,12,0.07,0.03,0.85,0.33,0.1,0.42,0.23,1.63,1.73,0.46,3.82,4.8,0.59,0.62,0.39,38.46,7.69,0.69,54.0,59.04,70.0
675,A. Trubin,25,https://media.api-sports.io/football/players/675.png,Midfielder,Goalkeeper,211,Benfica,https://media.api-sports.io/football/teams/211.png,94,2023,28,28,2520,7.135714,0,0,0,0,0,603,0,1,1,0,14,4,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.07,0.5,0.14,0.0,0.04,0.0,0.0,0.0,0.0,93.33,0.0
761,Cristo González,28,https://media.api-sports.io/football/players/761.png,Attacker,Forward,240,Arouca,https://media.api-sports.io/football/teams/240.png,94,2023,34,33,2790,7.223529,15,9,78,45,49,875,35,21,8,1,99,32,23,4,0.48,0.29,2.52,1.45,0.77,1.58,1.13,0.68,0.26,0.03,0.97,3.19,1.03,0.74,0.13,57.69,19.23,5.6,0.0,37.93,47.95
773,Iván Marcano,38,https://media.api-sports.io/football/players/773.png,Defender,Defender,212,FC Porto,https://media.api-sports.io/football/teams/212.png,94,2023,5,5,369,7.34,2,0,6,4,2,312,0,9,3,1,23,2,1,1,0.49,0.0,1.46,0.98,0.49,0.49,0.0,2.2,0.73,0.24,3.17,5.61,0.49,0.24,0.24,66.67,33.33,0.64,56.0,69.7,0.0
925,Gonçalo Guedes,29,https://media.api-sports.io/football/players/925.png,Attacker,Forward,211,Benfica,https://media.api-sports.io/football/teams/211.png,94,2023,9,5,157,6.677777,0,0,3,1,0,72,5,1,1,0,16,8,4,0,0.0,0.0,1.72,0.57,0.0,0.0,2.87,0.57,0.57,0.0,1.15,9.17,4.59,2.29,0.0,33.33,0.0,0.0,0.0,64.0,83.33
936,Fran Navarro,28,https://media.api-sports.io/football/players/936.png,Attacker,Forward,212,FC Porto,https://media.api-sports.io/football/teams/212.png,94,2023,6,3,178,6.45,0,0,5,2,2,20,1,1,2,0,10,5,3,0,0.0,0.0,2.53,1.01,0.0,1.01,0.51,0.51,1.01,0.0,1.52,5.06,2.53,1.52,0.0,40.0,0.0,10.0,0.0,35.71,33.33
970,Wendell,33,https://media.api-sports.io/football/players/970.png,Defender,Defender,212,FC Porto,https://media.api-sports.io/football/teams/212.png,94,2023,25,25,2106,7.344,4,2,15,9,35,1252,21,42,15,3,149,43,30,12,0.17,0.09,0.64,0.38,0.26,1.5,0.9,1.79,0.64,0.13,2.56,6.37,1.84,1.28,0.51,60.0,26.67,2.8,42.0,62.34,55.26
1126,E. Kouassi,28,https://media.api-sports.io/football/players/1126.png,Midfielder,Midfielder,240,Arouca,https://media.api-sports.io/football/teams/240.png,94,2023,25,20,1354,6.717391,0,0,7,4,10,791,3,28,11,7,83,15,27,6,0.0,0.0,0.47,0.27,0.0,0.66,0.2,1.86,0.73,0.47,3.06,5.52,1.0,1.79,0.4,57.14,0.0,1.26,0.0,52.53,42.86
1163,Bruma,31,https://media.api-sports.io/football/players/1163.png,Attacker,Forward,217,SC Braga,https://media.api-sports.io/football/teams/217.png,94,2023,26,24,1735,7.123076,6,2,42,22,28,728,62,22,5,1,110,21,10,3,0.31,0.1,2.18,1.14,0.41,1.45,3.22,1.14,0.26,0.05,1.45,5.71,1.09,0.52,0.16,52.38,14.29,3.85,0.0,46.03,55.86
1203,Luís Neto,36,https://media.api-sports.io/football/players/1203.png,Defender,Defender,228,Sporting CP,https://media.api-sports.io/football/teams/228.png,94,2023,7,2,131,6.62,0,0,1,1,0,106,0,1,1,2,4,0,2,4,0.0,0.0,0.69,0.69,0.0,0.0,0.0,0.69,0.69,1.37,2.75,2.75,0.0,1.37,2.75,100.0,0.0,0.0,0.0,44.44,0.0
